idx,wav_file,text,duration,mean_speech_prob,dbfs,shard,row_index
2833,pl_02833_filtered-train-00074-of-00082_r3104.wav,P that was outside too. I don't know what the other lady did but all I saw was she was being slapped and her wig was even taken away. So that was why I shouted. Then the guy came then he I don't know if he thought um we were taking a video of him which we even here,14.0,0.9100000262260437,-21.25,filtered-train-00074-of-00082.parquet,3104
2834,pl_02834_filtered-train-00074-of-00082_r3106.wav,"what you told us what did you see in terms of how the police tried to intervene in all these incidents of slapping and assault going on what did the police do tell us exactly what you saw or observed. Well, what I've observed was that I",13.84000015258789,0.8842999935150146,-22.389999389648438,filtered-train-00074-of-00082.parquet,3106
2835,pl_02835_filtered-train-00074-of-00082_r3124.wav,from the police uh to maintain order and so the voting process would resume and indeed it has resumed in the last 10 15 minutes. You see a number of uh police officers still arriving in this uh,13.760000228881836,0.8658000230789185,-21.979999542236328,filtered-train-00074-of-00082.parquet,3124
2836,pl_02836_filtered-train-00074-of-00082_r3133.wav,accurate reportage. And he reports to us that both the minister of interior um Maka and the defense minister Omani have left the scene. Voting has resumed at,13.520000457763672,0.9369999766349792,-22.459999084472656,filtered-train-00074-of-00082.parquet,3133
2837,pl_02837_filtered-train-00074-of-00082_r3136.wav,did a second layer and now they are doing a third layer of the barricade and so that's the situation here. I want to presume that it is because of the volatile situation we have experienced,12.479999542236328,0.8844000101089478,-19.959999084472656,filtered-train-00074-of-00082.parquet,3136
2838,pl_02838_filtered-train-00074-of-00082_r3145.wav,church polling station. Um the police uh we we can see on your screens now which are playback of visuals of actual happening on the ground as at that time uh the police trying to contain the,13.119999885559082,0.9190999865531921,-19.84000015258789,filtered-train-00074-of-00082.parquet,3145
2839,pl_02839_filtered-train-00074-of-00082_r3147.wav,to understand the number of violence so far and so far reported violence we understand is around four of which so you can see the figure on the screen four at least four cases of violence,14.880000114440918,0.891700029373169,-21.079999923706055,filtered-train-00074-of-00082.parquet,3147
2840,pl_02840_filtered-train-00074-of-00082_r3159.wav,figures start trickling in uh how the dynamics will change whether we'll see the gap widening or will possibly close just 48 votes between the two,12.079999923706055,0.9236999750137329,-20.3700008392334,filtered-train-00074-of-00082.parquet,3159
2841,pl_02841_filtered-train-00074-of-00082_r3170.wav,Kuspak band who disputes those claims and says it's rather the NPP that is trying to induce voters. She's been speaking to Linda Olu who admits on camera that it gives them you know some sort of transportation but is transportation not lowering voters.,14.720000267028809,0.9258999824523926,-18.440000534057617,filtered-train-00074-of-00082.parquet,3170
2842,pl_02842_filtered-train-00074-of-00082_r3184.wav,around 700 a.m. and come back around let's say 7 7:00 p.m. or 6:00 p.m. How do you expect these people to also go and vote? So these are all the factors that really affected the polling station and the the election and also we spoke,13.760000228881836,0.9362000226974487,-20.40999984741211,filtered-train-00074-of-00082.parquet,3184
2843,pl_02843_filtered-train-00074-of-00082_r3192.wav,been affected by low turnout moving from 80% somewhere in 2012 to now talking about 62% turnout in the 2020 uh you know election and 2024 election around,13.600000381469727,0.8944000005722046,-20.549999237060547,filtered-train-00074-of-00082.parquet,3192
2844,pl_02844_filtered-train-00074-of-00082_r3205.wav,anyone even including the media closer to the coalition point that may pave the way for other people to also want to get into the inner perimeter. That's the,14.0,0.8834999799728394,-19.030000686645508,filtered-train-00074-of-00082.parquet,3205
2845,pl_02845_filtered-train-00074-of-00082_r3209.wav,If you look at the police officers are three different kinds of dressings. There are some who are in the police uniform with a plain uniform. There are others who are with wearing their bulletproof,14.960000038146973,0.8827999830245972,-19.739999771118164,filtered-train-00074-of-00082.parquet,3209
2846,pl_02846_filtered-train-00074-of-00082_r3232.wav,that you see among the NDC supporters over here. Um at this point security has been beefed up. We waiting for the EC officials and the polling agents to commit themselves to the ping sheet and then we can bring you the clear results,14.399999618530273,0.9488999843597412,-19.969999313354492,filtered-train-00074-of-00082.parquet,3232
2847,pl_02847_filtered-train-00074-of-00082_r3236.wav,including the counting and mainly waiting on to see what the outcome will be. Early lead if you may want to call it in terms of that latest provisional results we are receiving from the Roman Catholic Church uh for Abrama Orin. But let's find out if Steven Mensah has more,14.800000190734863,0.9750000238418579,-20.450000762939453,filtered-train-00074-of-00082.parquet,3236
2848,pl_02848_filtered-train-00074-of-00082_r3263.wav,you uh Steven Mensah giving us the latest from the Lord Pentecostal uh church polling station uh arguably one of the highest as well but still the case of low voter turnout but now there,13.119999885559082,0.9751999974250793,-21.829999923706055,filtered-train-00074-of-00082.parquet,3263
2849,pl_02849_filtered-train-00074-of-00082_r3266.wav,that has ever since dominated uh this area saying we're not in support of our candidate we're not going for a rerun. Is that why we're seeing what we're seeing today? Exactly. So exactly is a a huge factor. You can't discount that uh because uh,14.960000038146973,0.8514999747276306,-21.610000610351562,filtered-train-00074-of-00082.parquet,3266
2850,pl_02850_filtered-train-00074-of-00082_r3268.wav,130 and a of the NP had 77 vote and I must say these are the provisional results from this particular police station Bish church Odoko one where all,13.279999732971191,0.8720999956130981,-20.290000915527344,filtered-train-00074-of-00082.parquet,3268
2851,pl_02851_filtered-train-00074-of-00082_r3271.wav,"and the NPP supporters. uh a number of uh party supporters came in here riding on motorbikes, some in helmets and uh were fighting amongst each other right",13.199999809265137,0.8597000241279602,-21.799999237060547,filtered-train-00074-of-00082.parquet,3271
2852,pl_02852_filtered-train-00074-of-00082_r3281.wav,organize it in a very structured way. So they were just running helter there with Kennedy Japon this and that. But you could have sensed who is our best asset to deploy in that place to keep sentiments and also I think there was no,14.640000343322754,0.8546000123023987,-21.34000015258789,filtered-train-00074-of-00082.parquet,3281
2853,pl_02853_filtered-train-00074-of-00082_r3292.wav,officially opened so that they can start uh counting and possibly declare who has won the Abilum North constituency. Now outside this building though there's heavy police presence. Security is very,14.079999923706055,0.9164999723434448,-20.549999237060547,filtered-train-00074-of-00082.parquet,3292
2854,pl_02854_filtered-train-00074-of-00082_r3305.wav,"the former party. It would be a very good fight. In fact, she was complaining about how she was uh not treated fairly during the the primary. You feel that played a role? No, you know, I I I've been there",12.399999618530273,0.9628000259399414,-20.709999084472656,filtered-train-00074-of-00082.parquet,3305
2855,pl_02855_filtered-train-00074-of-00082_r3314.wav,MPP uh pulling 77 of the votes. NDC had 128. So these are some of the 129 I beg pardon. So these are the some of the,12.720000267028809,0.8902000188827515,-21.489999771118164,filtered-train-00074-of-00082.parquet,3314
2856,pl_02856_filtered-train-00074-of-00082_r3323.wav,party. He said that he was confident that uh the party was going to emerge victorious. I questioned him why he was here because the party had officially boycotted it. and he told me that he is here because,14.5600004196167,0.8773999810218811,-21.860000610351562,filtered-train-00074-of-00082.parquet,3323
2857,pl_02857_filtered-train-00074-of-00082_r3335.wav,"50.12 correct Isaac of 21 actually of the votes. So that's the latest we have coming through. All of this would have to be certified by the electoral commission. The last time this process was happening in the Abluma North area,",13.84000015258789,0.9599000215530396,-21.940000534057617,filtered-train-00074-of-00082.parquet,3335
2858,pl_02858_filtered-train-00074-of-00082_r3354.wav,project withoughts funding from thoughtse Nethoughtserlands Ministry of Foreign Affairs thoughtse Cathoughtsolic relief services Peta project has beKwesi operating in partnership withoughts thoughtse national peace Council to implemKwesit thoughtse initiative,12.760000228881836,0.9301000237464905,-17.219999313354492,filtered-train-00074-of-00082.parquet,3354
